iter	Passed	Remaining
404	7499	5314
405	7521	5298
406	7554	5290
407	7581	5276
408	7602	5260
409	7621	5242
410	7644	5226
411	7660	5205
412	7689	5194
413	7716	5181
414	7737	5164
415	7759	5148
416	7780	5131
417	7799	5112
418	7826	5099
419	7869	5096
420	7890	5079
421	7911	5061
422	7930	5043
423	7951	5026
424	7978	5012
425	8008	5000
426	8027	4982
427	8046	4963
428	8065	4944
429	8085	4926
430	8093	4901
431	8112	4882
432	8132	4864
433	8159	4850
434	8190	4838
435	8217	4825
436	8240	4808
437	8260	4790
438	8294	4780
439	8334	4773
440	8375	4767
441	8443	4775
442	8474	4763
443	8506	4751
444	8534	4737
445	8553	4717
446	8575	4700
447	8601	4684
448	8631	4671
449	8655	4654
450	8674	4635
451	8708	4623
452	8733	4607
453	8767	4596
454	8790	4578
455	8822	4566
456	8859	4555
457	8883	4538
458	8900	4518
459	8994	4536
460	9051	4535
461	9074	4517
462	9103	4502
463	9137	4490
464	9165	4474
465	9185	4454
466	9206	4435
467	9229	4417
468	9254	4400
469	9279	4383
470	9299	4363
471	9328	4348
472	9351	4329
473	9373	4311
474	9391	4290
475	9412	4271
476	9436	4253
477	9456	4233
478	9473	4212
479	9495	4193
480	9524	4178
481	9545	4158
482	9570	4141
483	9592	4122
484	9616	4104
485	9638	4085
486	9661	4066
487	9685	4048
488	9716	4033
489	9734	4012
490	9751	3992
491	9771	3972
492	9790	3951
493	9812	3933
494	9836	3914
495	9856	3894
496	9882	3877
497	9906	3859
498	9929	3840
499	9946	3819
500	9965	3799
501	9983	3778
502	10000	3757
503	10017	3736
504	10038	3717
505	10056	3696
506	10074	3676
507	10100	3658
508	10122	3639
509	10141	3619
510	10158	3598
511	10175	3577
512	10194	3557
513	10213	3536
514	10241	3519
515	10262	3500
516	10277	3478
517	10294	3457
518	10313	3437
519	10334	3418
520	10352	3397
521	10378	3380
522	10403	3361
523	10428	3343
524	10456	3326
525	10500	3313
526	10546	3302
527	10570	3283
528	10596	3265
529	10616	3244
530	10634	3224
531	10655	3204
532	10680	3186
533	10701	3166
534	10720	3146
535	10750	3128
536	10772	3109
537	10791	3089
538	10811	3068
539	10828	3048
540	10851	3028
541	10875	3009
542	10897	2990
543	10917	2970
544	10939	2950
545	10960	2930
546	10980	2910
547	10996	2889
548	11024	2871
549	11045	2851
550	11069	2832
551	11090	2812
552	11106	2791
553	11127	2771
554	11152	2752
555	11176	2733
556	11197	2714
557	11215	2693
558	11252	2677
559	11280	2659
560	11311	2641
561	11347	2624
562	11366	2604
563	11385	2583
564	11403	2563
565	11423	2542
566	11442	2522
567	11464	2502
568	11489	2483
569	11513	2464
570	11541	2445
571	11575	2428
572	11595	2408
573	11616	2387
574	11637	2367
575	11657	2347
576	11677	2327
577	11697	2307
578	11715	2286
579	11733	2265
580	11750	2244
581	11776	2225
582	11804	2207
583	11822	2186
584	11845	2166
585	11867	2146
586	11885	2125
587	11906	2105
588	11925	2085
589	11944	2065
590	11972	2046
591	11996	2026
592	12021	2007
593	12041	1986
594	12056	1965
595	12077	1945
596	12100	1925
597	12122	1905
598	12140	1884
599	12167	1865
600	12184	1844
601	12205	1824
602	12229	1805
603	12252	1785
604	12271	1764
605	12298	1745
606	12321	1725
607	12342	1705
608	12369	1685
609	12394	1666
610	12420	1646
611	12452	1627
612	12473	1607
613	12499	1587
614	12526	1568
615	12570	1550
616	12613	1533
617	12634	1512
618	12653	1492
619	12674	1471
620	12694	1451
621	12712	1430
622	12735	1410
623	12755	1389
624	12772	1369
625	12791	1348
626	12811	1328
627	12832	1307
628	12851	1287
629	12869	1266
630	12886	1245
631	12902	1224
632	12922	1204
633	12941	1183
634	12961	1163
635	12979	1142
636	12997	1122
637	13022	1102
638	13042	1081
639	13059	1061
640	13076	1040
641	13093	1019
642	13113	999
643	13131	978
644	13149	958
645	13166	937
646	13185	917
647	13204	896
648	13226	876
649	13245	855
650	13264	835
651	13282	814
652	13298	794
653	13314	773
654	13332	753
655	13357	733
656	13377	712
657	13394	692
658	13411	671
659	13430	651
660	13449	630
661	13465	610
662	13482	589
663	13509	569
664	13531	549
665	13548	528
666	13565	508
667	13583	488
668	13616	468
669	13636	447
670	13653	427
671	13671	406
672	13689	386
673	13708	366
674	13726	345
675	13745	325
676	13764	304
677	13795	284
678	13814	264
679	13841	244
680	13867	224
681	13886	203
682	13905	183
683	13935	162
684	13953	142
685	13970	122
686	13993	101
687	14013	81
688	14032	61
689	14049	40
690	14071	20
691	14093	0
