iter	Passed	Remaining
868	2432	53556
869	2434	53536
870	2436	53520
871	2438	53498
872	2440	53477
873	2442	53458
874	2444	53426
875	2446	53408
876	2448	53394
877	2450	53375
878	2452	53353
879	2454	53321
880	2455	53283
881	2457	53262
882	2459	53250
883	2461	53220
884	2463	53209
885	2465	53199
886	2467	53162
887	2469	53160
888	2472	53148
889	2475	53146
890	2477	53134
891	2479	53123
892	2482	53107
893	2484	53093
894	2486	53080
895	2488	53058
896	2490	53047
897	2493	53039
898	2495	53013
899	2497	52996
900	2499	52981
901	2501	52955
902	2503	52935
903	2505	52932
904	2507	52915
905	2509	52891
906	2511	52878
907	2514	52866
908	2516	52861
909	2519	52844
910	2521	52828
911	2524	52831
912	2527	52837
913	2530	52835
914	2532	52827
915	2535	52817
916	2538	52827
917	2541	52825
918	2543	52813
919	2546	52802
920	2548	52800
921	2550	52779
922	2553	52768
923	2555	52751
924	2557	52742
925	2561	52753
926	2563	52751
927	2566	52741
928	2568	52727
929	2570	52709
930	2573	52702
931	2575	52689
932	2577	52676
933	2580	52667
934	2582	52653
935	2584	52641
936	2586	52614
937	2588	52605
938	2590	52592
939	2592	52563
940	2595	52563
941	2597	52555
942	2600	52551
943	2603	52549
944	2607	52568
945	2610	52574
946	2613	52579
947	2616	52581
948	2618	52568
949	2621	52577
950	2624	52569
951	2627	52568
952	2630	52573
953	2634	52587
954	2637	52589
955	2641	52611
956	2644	52614
957	2648	52637
958	2649	52604
959	2651	52597
960	2654	52587
961	2656	52574
962	2658	52559
963	2661	52558
964	2663	52542
965	2666	52538
966	2668	52530
967	2670	52498
968	2672	52496
969	2675	52481
970	2677	52462
971	2679	52450
972	2681	52431
973	2683	52419
974	2685	52404
975	2688	52394
976	2690	52384
977	2692	52375
978	2695	52362
979	2698	52369
980	2700	52356
981	2702	52342
982	2704	52314
983	2706	52308
984	2709	52296
985	2712	52299
986	2715	52304
987	2717	52297
988	2721	52305
989	2723	52304
990	2727	52310
991	2730	52311
992	2732	52310
993	2734	52294
994	2737	52293
995	2740	52288
996	2743	52294
997	2746	52292
998	2749	52292
999	2752	52295
1000	2754	52288
1001	2757	52273
1002	2760	52275
1003	2762	52264
1004	2764	52248
1005	2766	52228
1006	2768	52214
1007	2770	52206
1008	2772	52189
1009	2774	52172
1010	2777	52162
1011	2779	52146
1012	2782	52145
1013	2783	52119
1014	2785	52106
1015	2788	52094
1016	2790	52078
1017	2792	52074
1018	2795	52076
1019	2797	52053
1020	2799	52040
1021	2802	52036
1022	2804	52022
1023	2806	52011
1024	2808	51996
1025	2810	51982
1026	2812	51965
1027	2815	51959
1028	2817	51952
1029	2819	51936
1030	2822	51924
1031	2824	51916
1032	2827	51906
1033	2830	51909
1034	2831	51890
1035	2834	51884
1036	2835	51859
1037	2838	51861
1038	2841	51851
1039	2842	51820
1040	2845	51816
1041	2847	51809
1042	2849	51794
1043	2851	51780
1044	2854	51768
1045	2856	51759
1046	2858	51748
1047	2861	51743
1048	2863	51732
1049	2865	51720
1050	2868	51722
1051	2871	51712
1052	2873	51705
1053	2876	51697
1054	2878	51682
1055	2880	51673
1056	2882	51661
1057	2884	51646
1058	2886	51634
1059	2889	51637
1060	2892	51629
1061	2894	51620
1062	2897	51610
1063	2898	51588
1064	2901	51591
1065	2904	51581
1066	2906	51570
1067	2908	51553
1068	2909	51532
1069	2911	51516
1070	2914	51508
1071	2917	51507
1072	2919	51495
1073	2922	51491
1074	2923	51469
1075	2925	51452
1076	2927	51434
1077	2929	51429
1078	2932	51418
1079	2935	51424
1080	2937	51416
1081	2940	51411
1082	2943	51408
1083	2947	51428
1084	2949	51425
1085	2952	51420
1086	2955	51417
1087	2957	51412
1088	2960	51414
1089	2963	51411
1090	2966	51415
1091	2969	51414
1092	2972	51415
1093	2976	51444
1094	2980	51452
1095	2983	51452
1096	2986	51460
1097	2989	51460
1098	2991	51454
1099	2994	51446
1100	2996	51439
1101	3000	51452
1102	3003	51458
1103	3006	51450
1104	3008	51439
1105	3012	51458
1106	3014	51455
1107	3017	51448
1108	3019	51437
1109	3022	51432
1110	3025	51438
1111	3029	51451
1112	3031	51450
1113	3034	51440
1114	3037	51440
1115	3039	51431
1116	3042	51436
1117	3045	51429
1118	3047	51421
1119	3049	51410
1120	3052	51406
1121	3054	51399
1122	3057	51388
1123	3059	51387
1124	3062	51376
1125	3064	51366
1126	3066	51359
1127	3069	51357
1128	3072	51361
1129	3079	51417
1130	3081	51401
1131	3084	51415
1132	3088	51427
1133	3091	51433
1134	3094	51436
1135	3097	51435
1136	3101	51447
1137	3104	51448
1138	3107	51456
1139	3111	51468
1140	3113	51466
1141	3116	51469
1142	3120	51479
1143	3122	51469
1144	3125	51461
1145	3127	51448
1146	3130	51450
1147	3132	51441
1148	3134	51430
1149	3137	51422
1150	3139	51413
1151	3140	51385
1152	3143	51389
1153	3146	51380
1154	3148	51372
1155	3151	51365
1156	3153	51352
1157	3155	51342
1158	3158	51341
1159	3160	51329
1160	3162	51319
1161	3166	51334
1162	3169	51331
1163	3172	51343
1164	3175	51345
1165	3178	51337
1166	3181	51342
1167	3184	51336
1168	3186	51325
1169	3188	51323
1170	3192	51327
1171	3194	51326
1172	3197	51322
1173	3199	51311
1174	3202	51307
1175	3205	51307
1176	3207	51302
1177	3210	51304
1178	3213	51306
1179	3217	51318
1180	3220	51320
1181	3224	51331
1182	3228	51358
1183	3231	51350
1184	3233	51338
1185	3236	51339
1186	3239	51341
1187	3243	51358
1188	3248	51389
1189	3250	51387
1190	3253	51380
1191	3255	51372
1192	3258	51372
1193	3261	51370
1194	3264	51375
1195	3267	51379
1196	3270	51372
1197	3272	51366
1198	3275	51355
1199	3277	51344
1200	3279	51338
1201	3282	51328
1202	3284	51316
1203	3286	51305
1204	3289	51308
1205	3292	51303
1206	3294	51293
1207	3296	51283
1208	3299	51277
1209	3301	51271
1210	3303	51262
1211	3306	51263
1212	3309	51259
1213	3312	51256
1214	3314	51252
1215	3316	51238
1216	3320	51249
1217	3322	51238
1218	3325	51230
1219	3326	51208
1220	3328	51198
1221	3331	51186
1222	3333	51176
1223	3336	51175
1224	3338	51163
1225	3340	51152
1226	3342	51145
1227	3344	51130
1228	3345	51104
1229	3347	51089
1230	3350	51081
1231	3352	51073
1232	3354	51059
1233	3357	51052
1234	3359	51049
1235	3362	51042
1236	3364	51032
1237	3366	51026
1238	3369	51020
1239	3371	51008
1240	3373	51001
1241	3377	51006
1242	3379	50997
1243	3382	50991
1244	3385	50997
1245	3388	50998
1246	3391	50997
1247	3393	50989
1248	3395	50981
1249	3398	50980
1250	3402	51001
1251	3406	51003
1252	3409	51009
1253	3411	51001
1254	3414	50996
1255	3417	50996
1256	3419	50990
1257	3421	50980
1258	3424	50977
1259	3427	50971
1260	3429	50963
1261	3432	50960
1262	3434	50948
1263	3436	50940
1264	3438	50927
1265	3440	50916
1266	3443	50917
1267	3446	50910
1268	3449	50910
1269	3452	50921
1270	3456	50927
1271	3458	50923
1272	3461	50922
1273	3464	50919
1274	3466	50911
1275	3469	50916
1276	3473	50924
1277	3475	50917
1278	3479	50923
1279	3482	50926
1280	3485	50929
1281	3487	50924
1282	3489	50913
1283	3492	50904
1284	3494	50895
1285	3496	50882
1286	3498	50870
1287	3500	50857
1288	3503	50849
1289	3505	50846
1290	3507	50835
1291	3510	50835
1292	3513	50832
1293	3515	50813
1294	3517	50805
1295	3519	50800
1296	3522	50788
1297	3524	50776
1298	3526	50763
1299	3528	50759
1300	3531	50753
1301	3533	50738
1302	3535	50729
1303	3537	50720
1304	3540	50714
1305	3542	50703
1306	3545	50707
1307	3547	50698
1308	3549	50686
1309	3552	50680
1310	3554	50669
1311	3557	50667
1312	3559	50662
1313	3562	50654
1314	3564	50650
1315	3567	50646
1316	3569	50632
1317	3571	50623
1318	3573	50612
1319	3575	50601
1320	3578	50599
1321	3580	50594
1322	3583	50586
1323	3585	50578
1324	3587	50566
1325	3590	50558
1326	3592	50555
1327	3595	50547
1328	3597	50545
1329	3601	50553
1330	3604	50563
1331	3609	50585
1332	3611	50576
1333	3615	50586
1334	3618	50594
1335	3623	50614
1336	3626	50622
1337	3629	50627
1338	3633	50634
1339	3635	50626
1340	3637	50613
1341	3640	50609
1342	3642	50600
1343	3644	50593
1344	3647	50587
1345	3649	50575
