iter	Passed	Remaining
968	5669	181
969	5674	175
970	5678	169
971	5685	163
972	5691	157
973	5697	152
974	5704	146
975	5708	140
976	5714	134
977	5719	128
978	5724	122
979	5730	116
980	5735	111
981	5741	105
982	5746	99
983	5753	93
984	5758	87
985	5763	81
986	5768	75
987	5773	70
988	5777	64
989	5783	58
990	5789	52
991	5795	46
992	5801	40
993	5806	35
994	5812	29
995	5816	23
996	5822	17
997	5828	11
998	5835	5
999	5841	0
